MedInc,HouseAge,AveRooms
1.2269,28.0,4.873663751214772
7.8588,34.0,7.176678445229682
2.3674,18.0,5.348453608247422
6.9961,5.0,7.294360385144429
1.2375,35.0,4.459915611814346
2.9375,31.0,4.514705882352941
5.0194,38.0,5.961206896551724
1.7199,17.0,2.518
3.6107,13.0,5.261096605744125
6.729,22.0,7.488095238095238
4.1607,20.0,5.29971181556196
3.6429,33.0,6.253731343283582
5.1878,10.0,6.7990430622009566
2.7799,36.0,3.964114832535885
2.9125,21.0,5.240963855421687
4.2569,52.0,4.898128898128898
6.2885,6.0,6.909448818897638
2.0785,36.0,4.52
3.0729,37.0,5.396491228070175
1.75,35.0,4.218446601941747
2.1046,35.0,3.981273408239701
2.92,37.0,4.091139240506329
3.6434,51.0,4.6006006006006
7.5813,20.0,8.197943444730077
2.8542,52.0,5.457831325301205
2.45,21.0,3.8515625
3.0727,31.0,4.197685631629701
4.4015,36.0,4.978125
5.0052,44.0,5.463503649635037
3.55,20.0,6.138823529411765
1.7083,11.0,7.976744186046512
2.4286,32.0,5.029824561403509
9.8091,4.0,6.760869565217392
5.1074,27.0,5.283582089552239
4.125,26.0,4.4796875
3.57,28.0,5.488033298647243
3.0905,21.0,4.674634794156707
5.2463,16.0,5.95703125
8.7974,4.0,6.146118721461187
2.6364,48.0,4.182584269662922
4.1855,18.0,5.4519326065411295
4.25,1.0,20.125
3.4375,21.0,4.80065717415115
2.1944,33.0,4.567415730337078
4.6964,35.0,5.613636363636363
3.6719,48.0,5.485106382978723
7.9187,3.0,6.31275720164609
3.6422,19.0,4.344202898550725
2.5147,11.0,22.133587786259543
6.6579,9.0,5.659528907922912
8.5888,35.0,8.056122448979592
2.625,16.0,8.333333333333334
2.6667,52.0,4.68
2.5259,35.0,4.567398119122257
4.625,35.0,6.035483870967742
2.5474,13.0,8.21376811594203
4.625,16.0,3.75
2.6181,15.0,5.951672862453532
5.3351,14.0,7.714596949891067
4.2037,5.0,5.433093154915079
2.0089,52.0,4.2727272727272725
1.7344,6.0,3.3983572895277208
2.5893,36.0,5.356807511737089
5.0782,28.0,5.747983870967742
2.7284,26.0,6.004901960784314
3.0677,37.0,4.439024390243903
3.7303,31.0,4.840175953079179
1.6318,19.0,4.403536977491961
3.2226,11.0,4.927272727272728
3.8038,22.0,4.574324324324325
7.0469,26.0,6.282798833819242
4.5179,25.0,5.40117994100295
2.6087,21.0,5.193029490616622
2.0,52.0,5.355685131195335
3.875,45.0,4.664634146341464
4.9125,41.0,6.35251798561151
2.6654,52.0,5.0091324200913245
4.1641,16.0,6.404494382022472
1.9386,33.0,4.384418901660281
2.1165,48.0,6.898423817863398
4.2375,7.0,3.8892355694227767
3.6546,30.0,5.250639386189258
4.6628,44.0,6.589905362776025
4.7404,31.0,4.956692913385827
3.7333,36.0,6.300254452926208
2.212,10.0,5.207762557077626
2.4605,20.0,5.200389105058366
6.53,10.0,7.06027397260274
5.8721,16.0,6.410187667560321
1.5781,16.0,4.988549618320611
6.5437,14.0,6.901548672566372
3.2305,35.0,5.227272727272728
9.5862,27.0,7.935611038107753
3.8065,5.0,5.436657681940701
1.5227,35.0,3.036363636363636
5.9196,27.0,8.852216748768473
2.5488,42.0,4.775811209439528
7.4574,52.0,7.434163701067615
9.0267,16.0,8.569131832797428
4.9688,36.0,5.456852791878172
4.4954,34.0,5.388329979879276
7.7197,16.0,17.5
3.375,42.0,4.468390804597701
6.091,28.0,7.25879917184265
4.359,15.0,4.135021097046414
3.46,32.0,6.8843137254901965
2.8438,36.0,4.377431906614786
2.6424,18.0,5.405479452054794
6.7232,5.0,7.437810945273632
5.1506,21.0,5.429790026246719
5.2671,17.0,5.860215053763441
4.4821,38.0,4.811377245508982
3.5385,36.0,3.675
3.6389,29.0,4.186588921282799
4.569,40.0,6.064171122994653
2.3079,12.0,5.672727272727273
2.5284,44.0,3.896039603960396
2.7125,35.0,4.443037974683544
3.8952,17.0,6.2388059701492535
0.7054,43.0,2.2291666666666665
1.7589,28.0,3.5028735632183907
2.3578,41.0,5.455598455598456
1.8388,49.0,3.651828298887122
4.375,27.0,5.142857142857143
3.86,36.0,5.742307692307692
4.1883,15.0,5.341908713692946
3.01,21.0,10.553648068669528
4.5,23.0,4.835734870317003
3.7045,33.0,5.296774193548387
5.9919,16.0,6.164634146341464
4.3456,18.0,4.997311827956989
3.3125,19.0,4.421459227467811
3.5331,30.0,5.539115646258503
4.2589,8.0,5.145714285714286
5.75,52.0,6.739130434782608
2.4397,14.0,4.261025029797378
2.7188,26.0,6.828
5.3259,16.0,5.466666666666667
10.6272,36.0,8.394190871369295
2.0,17.0,7.289156626506024
4.337,34.0,5.953727506426735
2.1579,27.0,5.060422960725076
2.5195,23.0,3.331476323119777
3.527,17.0,3.592995169082126
3.3816,15.0,5.404710920770878
8.7783,14.0,7.867109634551495
1.2171,52.0,4.5625
4.027,31.0,4.387628865979382
2.2017,32.0,3.797860962566845
2.6298,40.0,3.413865546218488
14.9009,8.0,9.860169491525424
2.48,36.0,3.4804878048780488
4.3472,52.0,5.256
4.9271,14.0,5.977346278317152
3.7663,37.0,4.307692307692308
5.1582,26.0,6.155688622754491
1.5553,42.0,1.806122448979592
4.125,46.0,11.0
2.8152,27.0,6.142028985507246
3.5865,52.0,3.731034482758621
4.1406,6.0,4.566510172143975
10.2666,24.0,8.063545150501673
1.7375,37.0,3.3127705627705626
3.3438,50.0,5.342857142857143
4.4777,16.0,4.434782608695652
8.847,14.0,8.093959731543624
4.988,4.0,6.020026702269693
4.9,12.0,6.56648451730419
4.3839,26.0,4.718518518518518
3.7054,28.0,4.120092378752887
5.75,16.0,6.3
1.6786,52.0,5.425992779783393
9.2327,19.0,8.118279569892474
2.7798,15.0,5.195219123505976
3.653,13.0,6.418196994991653
3.2566,36.0,4.926421404682274
5.1893,34.0,6.307865168539326
1.5531,15.0,4.02491103202847
2.935,52.0,4.474820143884892
6.083,34.0,6.099767981438515
2.6763,16.0,3.953010279001469
4.9434,17.0,3.9544334975369457
5.0389,13.0,5.070093457943925
3.522,28.0,4.065241844769404
2.5506,23.0,3.6280701754385967
5.4527,33.0,6.426108374384237
3.2222,6.0,4.821428571428571
3.6333,14.0,5.902777777777778
1.4817,6.0,4.443645083932854
3.0907,13.0,5.743537414965987
6.981,31.0,6.645833333333333
3.0645,20.0,5.21578947368421
4.5878,34.0,5.59794776119403
5.749,36.0,5.822368421052632
11.4537,25.0,8.89763779527559
4.6908,35.0,5.728643216080402
2.3393,48.0,5.148148148148148
2.8594,14.0,7.672881355932203
3.4375,46.0,4.044345898004434
2.2411,47.0,3.986175115207373
2.0658,30.0,5.461904761904762
6.6354,41.0,6.3893280632411065
4.4583,31.0,5.982222222222222
3.0489,33.0,4.361607142857143
3.6196,17.0,4.9366666666666665
5.1584,37.0,5.37984496124031
2.4306,39.0,4.899209486166008
5.0766,40.0,5.6
1.564,35.0,4.519886363636363
2.3774,26.0,4.867803837953092
5.2321,46.0,5.664233576642336
5.0044,38.0,6.0251572327044025
3.0938,6.0,4.979679144385027
2.1382,21.0,5.668498168498169
5.04,22.0,7.160944206008583
1.6089,19.0,2.0087336244541483
2.7179,35.0,4.876344086021505
2.6307,36.0,4.803571428571429
2.875,37.0,5.802666666666667
1.9093,13.0,4.779327317473339
1.2056,23.0,3.398843930635838
2.2788,47.0,3.7745664739884393
3.5781,49.0,4.419437340153452
5.6022,31.0,6.219712525667351
2.9875,19.0,6.50880626223092
2.9567,52.0,4.05344295991778
2.32,7.0,3.939873417721519
3.415,29.0,4.128205128205129
3.25,39.0,3.2857142857142856
3.2976,49.0,5.617283950617284
4.2031,13.0,6.811111111111111
3.0357,39.0,3.5118110236220472
7.8915,3.0,7.7997557997558
3.1196,16.0,5.306089743589744
3.2731,20.0,5.002502085070892
2.5868,16.0,5.617414248021108
3.2857,17.0,5.730769230769231
5.3446,35.0,5.553752535496957
4.2188,16.0,5.11344537815126
2.625,42.0,3.930817610062893
3.4432,39.0,5.353535353535354
4.4437,16.0,5.9326599326599325
3.1455,16.0,5.118566176470588
3.7583,37.0,5.66109785202864
5.3785,12.0,5.843648208469055
3.2361,35.0,6.472027972027972
3.1078,50.0,4.110582639714625
2.1979,22.0,6.972602739726027
2.2993,13.0,6.241144414168938
2.5536,37.0,4.344086021505376
5.1333,43.0,5.335968379446641
3.9022,10.0,4.850318471337579
2.2443,39.0,3.0448717948717947
4.239,39.0,5.096774193548387
8.7364,23.0,7.283112582781457
4.3646,41.0,4.489736070381231
4.8237,38.0,5.699386503067485
3.5583,40.0,5.63036303630363
8.2831,22.0,7.058988764044944
3.558,42.0,4.804347826086956
6.8419,16.0,6.822517591868648
4.6111,39.0,6.38863287250384
3.6286,52.0,5.591439688715953
3.4821,16.0,5.008988764044944
2.8807,17.0,5.724288840262582
3.275,32.0,5.5767790262172285
2.8306,25.0,5.464019851116626
3.875,44.0,4.7392638036809815
3.6742,24.0,3.7154850746268657
3.5,37.0,4.635036496350365
4.6379,29.0,7.074534161490683
2.9643,38.0,4.331730769230769
1.6948,30.0,5.370801033591731
9.7912,44.0,7.036290322580645
6.3267,36.0,5.246628131021194
4.9946,10.0,5.6863636363636365
3.625,36.0,5.075601374570447
5.6062,26.0,6.017429193899782
3.8681,31.0,4.977777777777778
3.5573,21.0,4.104494382022472
4.5278,16.0,5.934065934065934
4.2071,8.0,5.539936102236422
4.025,24.0,5.976086956521739
6.3303,14.0,6.028358208955224
3.8864,42.0,6.2264808362369335
3.0052,29.0,4.453551912568306
1.0585,26.0,4.362279511533242
3.7252,20.0,8.706172839506173
3.7596,21.0,4.112227805695143
2.0682,34.0,3.844690966719493
2.598,21.0,5.045602605863192
2.6694,18.0,5.3655462184873945
11.5199,3.0,7.682926829268292
2.0508,11.0,4.99388379204893
3.0,46.0,4.687096774193549
3.8846,52.0,5.305835010060362
3.3274,26.0,3.9134615384615374
2.3974,48.0,3.201145311381532
3.6488,21.0,4.153649167733675
3.4688,44.0,5.570833333333334
3.1349,29.0,4.321937321937322
2.6797,16.0,4.540048543689321
3.6974,36.0,5.355305466237942
2.75,19.0,3.735632183908046
4.7356,22.0,6.82875605815832
4.6406,45.0,5.508241758241758
6.8806,16.0,8.27363184079602
3.1856,32.0,5.472081218274112
4.5769,35.0,5.891447368421052
4.0769,32.0,5.392592592592592
2.2105,19.0,4.745454545454545
4.3125,17.0,6.706131078224101
2.0673,44.0,5.336842105263158
6.5095,25.0,6.631578947368421
3.8304,52.0,5.395437262357414
3.125,25.0,4.15615141955836
1.432,44.0,4.04915514592934
4.0417,37.0,6.432
4.5237,5.0,6.1037344398340245
8.1548,52.0,7.868421052631579
7.0935,22.0,6.349367088607595
5.0447,36.0,5.953020134228188
1.6458,43.0,4.033333333333333
3.8472,33.0,5.033690658499235
2.4028,41.0,3.896135265700483
3.425,36.0,4.789699570815451
4.9643,11.0,12.1
5.5,34.0,5.84472049689441
3.9048,52.0,4.998540145985402
1.7708,24.0,4.897897897897898
4.2241,20.0,5.630769230769231
0.4999,52.0,3.875
3.0862,45.0,5.633540372670807
2.0548,52.0,2.976470588235294
7.167,20.0,7.72865275142315
3.3445,31.0,5.281739130434783
5.1021,27.0,5.779582366589327
2.6848,26.0,4.5942684766214175
2.0643,33.0,4.789772727272728
2.6858,13.0,4.350364963503649
5.2719,46.0,5.406698564593301
1.6429,46.0,3.8341625207296848
6.8198,30.0,5.825174825174825
5.748,28.0,6.002427184466019
15.0001,52.0,8.0
1.6875,17.0,11.30232558139535
2.9196,33.0,4.824528301886793
3.0652,24.0,5.415322580645161
2.8705,5.0,5.13103448275862
2.7955,22.0,5.3197781885397415
5.4663,25.0,7.498806682577565
4.4375,13.0,4.548387096774194
3.1319,2.0,5.473090277777778
3.075,52.0,5.322649572649572
1.4397,28.0,4.829457364341085
2.6875,17.0,4.5181818181818185
4.0214,16.0,4.345273631840796
3.7974,40.0,6.016064257028113
5.7389,35.0,6.010767160161508
6.5799,10.0,5.383333333333334
4.2788,52.0,4.614457831325301
4.5581,25.0,3.9016253207869975
3.9699,14.0,5.375397667020149
6.2323,17.0,7.097183098591549
4.0301,14.0,4.536612021857923
3.5861,16.0,3.261744966442953
3.3516,33.0,6.913461538461538
4.0208,36.0,5.453551912568306
2.9625,29.0,5.190207156308851
2.8089,30.0,4.4
6.0488,26.0,5.826797385620915
7.2861,24.0,6.2064516129032254
3.535,31.0,5.254237288135593
5.128,25.0,6.045180722891566
3.0515,21.0,5.328450269853508
4.0282,16.0,5.842592592592593
3.0943,10.0,5.51970802919708
5.0176,19.0,6.061538461538461
2.1339,20.0,6.674489795918367
3.3036,26.0,5.45303867403315
4.0,30.0,3.6875
8.8115,34.0,6.99070385126162
4.7386,36.0,5.981081081081081
6.1814,34.0,7.028880866425993
5.0,21.0,3.0625
1.7689,30.0,3.956584659913169
3.6806,29.0,4.709821428571429
2.462,28.0,3.599609375
2.375,20.0,3.69811320754717
5.0953,39.0,5.94675925925926
3.4028,52.0,4.429184549356223
3.0284,25.0,4.240802675585284
4.8,34.0,5.223880597014926
3.5737,30.0,5.685185185185185
2.3958,14.0,7.911111111111111
2.0789,34.0,4.216374269005848
6.2578,9.0,7.3259668508287294
2.3507,12.0,5.531073446327683
8.0837,25.0,7.587242026266416
7.8537,22.0,8.156182212581346
1.5909,27.0,5.327464788732394
1.4196,18.0,4.575757575757576
6.3522,17.0,7.430340557275541
2.1199,34.0,3.2557840616966582
5.0476,32.0,3.7664670658682633
3.9688,52.0,4.877593360995851
4.3631,43.0,5.362586605080831
3.125,52.0,4.637450199203188
5.6826,44.0,4.748387096774193
2.8967,47.0,4.670329670329671
2.5536,37.0,4.687096774193549
2.4063,35.0,4.977987421383648
2.8125,28.0,5.727793696275072
3.5156,21.0,4.864864864864865
10.3345,5.0,8.74031007751938
3.7738,48.0,4.378006872852234
2.3882,43.0,3.5902255639097747
2.2981,35.0,4.654589371980676
4.149,44.0,5.520361990950226
3.6369,16.0,5.271186440677966
3.2031,43.0,4.326704545454546
2.5893,33.0,3.8908045977011496
1.7235,31.0,3.9306049822064058
5.8305,24.0,6.181146025878004
3.2292,52.0,6.563636363636364
5.0443,5.0,6.338568935427574
3.2484,16.0,4.339915373765868
4.8929,21.0,6.415730337078652
3.6875,18.0,5.1
10.6834,28.0,7.702479338842975
4.5493,43.0,4.6923076923076925
1.4632,38.0,4.047619047619048
1.8304,24.0,1.708994708994709
5.1292,24.0,5.815789473684211
3.0197,26.0,4.4637002341920375
2.5417,27.0,3.865953947368421
2.5729,39.0,3.3664921465968587
4.1812,17.0,4.807692307692308
10.9704,6.0,10.55813953488372
3.3542,10.0,28.11290322580645
3.6007,35.0,4.432065217391305
4.6932,40.0,4.492424242424242
4.0739,21.0,5.98816029143898
6.0829,17.0,6.506079027355623
4.3056,39.0,5.9079754601227
2.6087,19.0,4.365747460087083
2.2278,52.0,6.220883534136546
2.5556,13.0,4.013201320132013
4.6103,37.0,3.0844444444444443
0.8926,10.0,6.0
3.8438,37.0,5.035046728971962
8.0137,9.0,7.734673111167642
3.413,37.0,3.581453634085213
4.2083,9.0,5.026352288488211
1.6424,50.0,4.40169133192389
2.589,27.0,3.785234899328859
3.3472,37.0,6.625
2.5,23.0,4.902127659574468
4.6696,46.0,6.049668874172186
2.4286,33.0,5.674285714285714
2.2885,38.0,5.433155080213904
2.5809,27.0,4.898601398601398
3.0,34.0,6.25531914893617
1.7227,14.0,4.452425373134329
3.235,18.0,5.770259638080252
4.1776,36.0,5.14176245210728
4.3472,22.0,5.392513368983957
2.5321,35.0,4.196601941747573
10.7097,52.0,7.0048076923076925
3.9063,43.0,6.178571428571429
3.6845,32.0,4.326388888888889
5.296,30.0,4.782758620689656
6.3373,12.0,6.59330985915493
3.9464,42.0,5.024856596558317
5.956,41.0,6.851063829787234
2.85,38.0,3.793478260869565
2.3789,24.0,3.5848690591658583
3.1851,31.0,4.357605177993528
2.5192,43.0,4.8807017543859645
2.6781,33.0,3.9130434782608696
1.4679,26.0,5.90566037735849
2.6823,34.0,5.2195845697329375
3.625,45.0,4.917808219178082
2.5417,50.0,6.473087818696884
2.0258,20.0,4.599231754161331
1.871,16.0,3.536
3.825,34.0,6.247058823529412
6.3663,26.0,6.387370405278039
4.5607,32.0,4.72093023255814
2.875,34.0,5.218354430379747
1.7813,30.0,5.955882352941177
1.2969,44.0,4.398255813953488
2.3816,16.0,6.055954088952654
3.1392,52.0,4.993231810490694
2.7727,25.0,3.6779661016949152
1.6838,14.0,4.745856353591161
3.4015,21.0,4.803867403314917
0.8026,23.0,5.369230769230769
3.0347,21.0,5.334883720930232
3.7065,36.0,5.235807860262009
3.4449,32.0,5.156199677938808
1.5208,19.0,4.517799352750809
3.1979,16.0,5.723374827109267
3.3875,23.0,5.536163522012578
3.5902,39.0,5.116316639741519
3.0,32.0,4.899135446685879
5.9171,14.0,6.017241379310345
2.5313,52.0,1.3784860557768923
6.0667,19.0,6.44851904090268
2.9559,22.0,5.909937888198757
2.5952,48.0,5.667924528301887
6.1091,13.0,7.133079847908745
2.7173,52.0,4.245161290322581
3.2462,37.0,4.191219512195122
3.2833,44.0,2.0330188679245285
2.5625,35.0,6.966101694915254
9.7037,8.0,8.94675925925926
1.8539,41.0,2.6884561891515992
4.7984,37.0,4.429280397022333
5.8519,36.0,6.771812080536913
2.7222,36.0,4.297551789077213
2.7266,37.0,4.19893899204244
0.9687,27.0,3.1849056603773587
5.8239,17.0,6.887323943661972
3.5375,38.0,5.840425531914893
7.5953,38.0,6.05
4.835,11.0,6.515513126491647
3.1793,15.0,5.887673956262425
2.7321,33.0,5.467637540453074
3.2396,5.0,5.762973352033661
4.3971,36.0,5.229681978798586
5.3369,18.0,5.340277777777778
3.1204,52.0,4.051764705882353
4.3571,20.0,6.212765957446808
2.3,30.0,5.015444015444015
10.0757,16.0,6.147826086956521
3.2417,28.0,4.698717948717949
2.975,30.0,5.2926829268292686
3.4013,27.0,4.119402985074627
4.997,9.0,6.734790874524715
5.3377,40.0,5.768656716417911
4.8371,17.0,6.087053571428571
1.4524,41.0,4.2926490984743415
3.0054,17.0,4.885864793678666
3.2833,9.0,9.628428927680796
3.1312,49.0,5.831858407079646
3.0625,25.0,12.517605633802816
3.0737,45.0,4.96983758700696
2.5197,34.0,5.1861702127659575
2.92,33.0,3.790419161676647
3.7202,30.0,4.802536231884058
4.9777,34.0,6.407894736842105
2.3912,34.0,5.652960526315789
2.2989,26.0,4.48411214953271
3.3542,44.0,5.7215189873417724
3.4868,36.0,5.227665706051873
3.6607,47.0,4.623853211009174
4.7446,15.0,5.164102564102564
3.3088,39.0,4.568345323741007
2.5953,15.0,7.053497942386831
1.5256,36.0,4.897777777777778
2.2364,28.0,2.6420581655480984
4.8173,16.0,6.121621621621622
2.1125,26.0,4.690821256038648
5.2447,10.0,6.755936675461742
3.1058,32.0,3.936333699231614
5.3773,27.0,5.836330935251799
4.4375,22.0,5.4189723320158105
4.2065,15.0,5.68640350877193
3.125,52.0,6.13103448275862
5.2713,36.0,5.884146341463414
2.6465,27.0,3.44080604534005
1.6903,40.0,2.4575936883629192
2.9576,16.0,3.613356766256591
2.1782,34.0,4.535037878787879
6.7861,28.0,7.386861313868613
2.6884,24.0,3.637096774193549
2.8988,52.0,4.153488372093023
5.1084,25.0,6.487025948103793
6.0574,32.0,7.502923976608187
3.8705,36.0,5.562770562770563
2.8333,35.0,5.302040816326531
4.7845,37.0,5.53551912568306
2.9764,14.0,4.578397212543554
3.1838,32.0,5.689655172413793
2.0,43.0,2.496732026143791
4.1875,13.0,6.296052631578948
3.3906,27.0,5.074324324324325
4.65,39.0,5.157622739018088
1.6037,44.0,2.767391304347826
2.2926,17.0,4.860896445131376
2.7875,49.0,3.571608040201005
1.7378,39.0,3.553775743707094
2.2813,22.0,3.855882352941177
1.2157,36.0,5.024574669187145
1.7446,23.0,3.776422764227642
3.3333,30.0,4.670967741935484
1.85,27.0,4.039755351681957
2.775,50.0,2.9743589743589745
6.623,30.0,6.8671875
3.6853,10.0,6.716923076923077
8.5842,42.0,5.765935214211076
4.0873,18.0,5.452781371280724
2.9861,34.0,3.683417085427136
2.4167,43.0,4.733333333333333
1.1728,27.0,3.913924050632912
1.9238,39.0,3.996941896024465
2.5694,44.0,5.10934393638171
4.4085,52.0,4.68561872909699
5.3074,42.0,5.359504132231405
4.3879,2.0,7.105691056910569
2.052,31.0,3.812267657992565
2.5434,36.0,4.600508905852418
8.2064,36.0,7.15695067264574
4.875,20.0,6.483870967741935
4.9107,33.0,6.568965517241379
4.8906,34.0,5.894179894179894
4.6518,17.0,5.811594202898551
3.6953,14.0,4.148308135349172
2.8942,45.0,4.45609756097561
6.2154,47.0,5.953316953316953
1.7823,17.0,4.055045871559633
3.9191,17.0,5.798936170212766
2.2261,23.0,3.63914373088685
6.3401,7.0,7.2696310312204355
3.8125,35.0,4.902985074626866
5.1999,20.0,4.935622317596566
2.288,19.0,3.7037773359840953
2.0469,41.0,4.484581497797357
1.976,15.0,5.190851735015773
4.3814,16.0,6.286415711947627
4.2531,17.0,4.437443336355394
6.68,10.0,7.329015544041451
4.6583,30.0,5.2742759795570695
3.168,17.0,4.165820642978003
2.9509,19.0,11.625874125874128
1.0521,40.0,4.451882845188284
1.5474,44.0,4.674931129476584
3.0833,44.0,5.116704805491991
3.9375,46.0,4.611607142857143
5.2987,18.0,6.159325210871603
9.337,52.0,7.285714285714286
3.225,33.0,4.285714285714286
3.6474,32.0,6.431707317073171
2.5872,15.0,5.041450777202073
4.3088,34.0,5.896358543417367
1.7393,29.0,3.7823834196891193
4.2188,17.0,6.024793388429752
4.6908,37.0,5.979949874686716
1.6509,45.0,5.332541567695962
6.115,19.0,7.64525993883792
2.8648,29.0,4.7405857740585775
4.0417,5.0,7.64021164021164
2.7219,15.0,6.724137931034483
3.6389,45.0,5.830508474576271
2.3783,28.0,5.023684210526316
2.0398,46.0,4.911528150134048
4.8448,31.0,5.25497287522604
5.5872,17.0,6.469483568075117
1.7679,20.0,4.883052527254708
1.9946,52.0,4.475806451612903
6.1062,16.0,7.30188679245283
2.3571,17.0,4.612403100775194
3.9091,38.0,5.902173913043479
3.1272,11.0,8.136
6.1359,14.0,22.823529411764707
5.7984,20.0,7.1869565217391305
5.543,16.0,7.239737274220033
5.8336,36.0,7.46
1.0467,33.0,3.80622009569378
3.6667,15.0,14.304761904761904
3.5968,12.0,5.841346153846154
2.0734,28.0,3.974063400576369
5.1929,27.0,6.424460431654676
1.6635,14.0,3.740576496674058
2.3438,42.0,2.886977886977887
5.6529,14.0,6.817821782178218
2.8021,33.0,6.235602094240837
3.625,37.0,5.865671641791045
2.6597,38.0,4.336842105263158
4.89,52.0,6.060679611650485
2.9643,41.0,4.828877005347594
1.5662,28.0,3.8308823529411766
6.8194,16.0,7.760683760683761
6.1636,28.0,6.380952380952381
6.5004,16.0,5.45475113122172
2.3832,39.0,5.130244207889794
4.225,28.0,5.576864535768645
5.0482,45.0,5.80091533180778
3.9286,13.0,5.959183673469388
4.0667,35.0,5.10913140311804
4.3462,36.0,5.919491525423729
3.2016,37.0,5.899736147757256
2.8903,31.0,4.477459016393443
4.1359,17.0,4.607344632768362
4.1364,24.0,23.54736842105263
1.2634,28.0,3.272727272727273
2.1417,31.0,2.6511627906976742
3.0212,31.0,3.984126984126984
3.256,25.0,3.804395604395604
3.015,39.0,4.031339031339031
7.9213,44.0,6.44811320754717
3.525,12.0,6.143636363636364
3.6331,26.0,4.917874396135265
1.2176,29.0,3.899236641221374
3.4792,30.0,4.532956685499058
3.0917,32.0,4.796019900497512
2.2156,26.0,3.773076923076923
3.3431,20.0,6.383720930232558
2.483,20.0,6.2781954887218046
3.8661,6.0,5.924432081594808
4.4964,27.0,6.096551724137931
2.3068,23.0,3.485057471264368
3.016,6.0,4.883196721311475
4.7333,30.0,5.288461538461538
6.1504,16.0,6.935229067930489
1.7372,20.0,4.950680272108843
3.2516,16.0,5.064777327935222
2.3293,28.0,4.071090047393365
3.0179,15.0,5.5727969348659006
4.1731,26.0,5.1545741324921135
2.2083,18.0,5.183908045977011
1.7929,37.0,3.1008902077151337
2.5288,16.0,5.315638450502152
4.0813,24.0,6.0553097345132745
7.652,36.0,6.392572944297083
8.2269,43.0,7.309090909090909
2.9063,9.0,4.409090909090909
2.9904,36.0,4.3675417661097855
6.0062,17.0,6.262536873156342
5.3674,26.0,6.875722543352601
2.16,29.0,4.958456973293768
4.1793,35.0,5.497164461247637
4.7813,36.0,5.167701863354037
2.2875,17.0,4.081916537867079
5.5767,34.0,6.609826589595376
2.5562,22.0,9.39864864864865
2.125,44.0,4.29426433915212
4.54,23.0,5.347878787878788
2.7284,24.0,4.897400820793433
2.5954,47.0,5.281318681318681
2.9688,52.0,4.230547550432276
5.8659,52.0,6.399317406143345
4.875,42.0,4.728280961182994
2.0227,10.0,4.270396270396271
2.2132,22.0,6.009009009009009
2.5119,26.0,4.6348773841961854
0.8543,27.0,2.297872340425532
3.369,30.0,4.378830083565459
6.0501,29.0,7.0
3.8625,30.0,4.786026200873362
1.899,39.0,3.601173020527859
1.8529,52.0,4.8808777429467085
11.1077,32.0,8.010526315789473
4.9792,11.0,6.400826446280992
3.1607,34.0,4.743732590529248
1.35,40.0,4.171328671328672
3.39,5.0,5.19589552238806
3.6827,44.0,4.351464435146443
2.619,44.0,3.30142566191446
2.0888,45.0,3.130932896890344
3.8668,45.0,5.460949464012251
2.1763,19.0,2.6273584905660377
2.4912,29.0,3.7248
4.0795,33.0,5.313636363636364
2.6466,14.0,4.893542757417103
4.6821,8.0,5.393305439330544
4.0516,8.0,6.201298701298701
5.1637,36.0,5.291161178509532
2.1078,43.0,4.707520891364903
1.9185,34.0,4.827868852459017
3.1989,52.0,4.295049504950495
10.898,30.0,7.989110707803992
2.4032,18.0,5.07981220657277
4.7566,18.0,5.958695652173913
10.7372,18.0,9.016112789526687
3.8103,5.0,5.594215600350569
3.0521,27.0,4.115
3.0465,17.0,5.932843651626443
4.6875,20.0,4.348623853211009
2.2667,12.0,3.436241610738255
3.5,42.0,4.9110576923076925
4.2308,49.0,6.328671328671328
2.1083,20.0,4.20414673046252
5.061,34.0,5.081553398058253
5.2742,23.0,6.254054054054054
2.9926,25.0,4.634490238611714
2.7474,43.0,4.418952618453865
7.5744,25.0,6.932926829268292
2.9167,25.0,3.566625155666252
3.8698,19.0,4.386243386243386
1.0349,19.0,4.563106796116505
2.8355,45.0,5.105978260869565
5.1423,45.0,5.131578947368421
2.7083,16.0,5.45045045045045
4.7361,7.0,7.464968152866242
5.9357,19.0,5.8584070796460175
4.125,30.0,4.7178362573099415
15.0001,32.0,8.116607773851591
7.3089,48.0,7.283216783216783
5.0621,25.0,7.461016949152542
2.1991,15.0,4.158333333333333
2.7321,8.0,5.139386189258312
4.9196,27.0,6.184782608695652
1.7298,52.0,4.277511961722488
2.7045,38.0,4.454545454545454
1.4804,52.0,4.041958041958042
4.1667,52.0,4.768595041322314
2.7763,30.0,4.231884057971015
3.1439,24.0,4.599290780141844
2.7375,42.0,5.137560975609756
4.2067,16.0,5.443786982248521
1.5326,52.0,3.676795580110497
3.6619,17.0,4.885875706214689
4.1455,37.0,4.511933174224343
4.8,40.0,6.580188679245283
4.5399,52.0,4.898601398601398
2.5042,52.0,4.763374485596708
3.375,9.0,5.654468085106383
3.4706,16.0,3.5176908752327747
3.7583,33.0,5.627906976744186
0.8941,33.0,4.964285714285714
2.1563,52.0,4.585014409221902
5.2953,18.0,5.782352941176471
4.6726,6.0,5.730303030303031
3.2935,35.0,4.289473684210527
6.1655,52.0,7.072727272727272
2.3784,15.0,3.882147024504084
3.7344,44.0,5.583732057416268
10.49,7.0,10.005873715124816
2.0875,25.0,3.933641975308642
3.1106,31.0,5.388185654008439
